Index,Cosine Similarity
155,0.9999998807907104
156,0.9999999403953552
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.9999999403953552
163,0.9999999403953552
164,1.0
165,0.9999998807907104
166,1.0
167,1.0
168,1.0000001192092896
169,1.0
170,1.0
171,0.9999999403953552
172,1.0
173,1.0
174,0.9999998807907104
175,1.0
176,1.0
177,0.9999998807907104
178,0.9999999403953552
179,1.0
180,0.9999999403953552
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,0.9999999403953552
187,1.0
188,0.9999999403953552
189,1.0
190,1.0
191,1.0000001192092896
192,0.9999999403953552
193,0.9999998807907104
194,1.0
195,1.0
196,1.0
197,0.9999998807907104
198,1.0
199,0.9999999403953552
200,1.0
201,1.0000001192092896
202,1.0000001192092896
203,1.0
204,1.0
205,1.000000238418579
206,1.0
207,0.9999998807907104
208,1.0000001192092896
209,0.9999998807907104
210,0.9999999403953552
211,1.0
212,0.9999998807907104
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,0.9999999403953552
220,1.0000001192092896
221,1.0
222,1.0
223,0.9999999403953552
224,1.0
225,1.0
226,0.9999999403953552
227,1.0000001192092896
228,1.0
229,0.9999999403953552
230,0.9999999403953552
231,1.0
232,1.0
233,1.0
234,1.0000001192092896
235,1.0
236,1.0
237,1.0
238,1.0
239,0.9999999403953552
240,1.0
241,1.0000001192092896
242,1.0
243,1.0000001192092896
244,1.0000001192092896
245,1.0
246,1.0
247,1.0
248,1.0000001192092896
249,1.0
250,1.0
251,1.0
252,1.0
253,0.9999999403953552
254,1.0
255,0.9999999403953552
256,0.9999998807907104
257,1.0000001192092896
258,0.9999999403953552
259,1.0
260,1.0
261,0.9999999403953552
262,0.9999998807907104
263,0.9999999403953552
264,1.0
265,0.9999999403953552
266,1.0
267,0.9999999403953552
268,1.0000001192092896
269,0.9999998211860657
270,1.0
271,1.0000001192092896
272,1.0
273,1.0000001192092896
274,1.0
275,0.9999998211860657
276,1.0
277,1.0
278,1.0000001192092896
279,1.0
280,0.9999999403953552
281,1.0
282,1.0
283,0.9999999403953552
284,1.0
285,1.0
286,1.0
287,1.0
288,1.0
289,1.0000001192092896
290,0.9999998807907104
291,1.0
292,1.0
293,1.0
294,1.0
295,0.9999999403953552
296,0.9999999403953552
297,1.0000001192092896
298,1.0
299,0.9999999403953552
300,1.0000001192092896
301,0.9999999403953552
302,1.0
303,1.0
304,0.9999999403953552
305,0.9999999403953552
306,1.0
307,1.0
308,1.0000001192092896
309,1.0
310,1.0
311,1.0
312,1.0
313,0.9999999403953552
314,1.0
315,1.0
316,1.0
317,1.0
318,1.0
319,1.0000001192092896
320,1.0
321,1.0
322,1.0000001192092896
323,0.9999999403953552
324,1.0
325,0.9999998807907104
326,0.9999998807907104
327,1.0000001192092896
328,0.9999999403953552
329,1.0000001192092896
330,1.0
331,0.9999999403953552
332,1.0000001192092896
333,1.0
334,1.0
335,0.9999999403953552
336,1.0
337,1.0000001192092896
338,1.0
339,1.0
340,1.0000001192092896
341,1.0
342,0.9999998211860657
343,0.9999999403953552
344,0.9999998807907104
345,0.9999998807907104
346,0.9999998807907104
347,1.0
348,1.0
349,1.0
350,1.0
351,0.9999998807907104
352,0.9999999403953552
353,0.9999999403953552
354,1.0
355,1.0
356,1.0
357,0.9999999403953552
358,1.0
359,1.0
360,1.0000001192092896
361,1.0000001192092896
362,1.0
363,1.0
364,1.0000001192092896
365,0.9999999403953552
366,1.0000001192092896
367,1.0
368,1.0
369,1.0
370,0.9999999403953552
371,1.0
372,1.0
373,0.9999998807907104
374,0.9999998807907104
375,1.0
376,0.9999998807907104
377,1.0
378,0.9999999403953552
379,1.0
380,1.0
381,1.0
382,0.9999999403953552
383,1.0
384,0.9999999403953552
385,1.0
386,1.0000001192092896
387,0.9999999403953552
388,1.0
389,1.0
390,0.9999999403953552
391,1.0
392,0.9999999403953552
393,1.0000001192092896
394,0.9999999403953552
395,1.0
396,0.9999998807907104
397,1.0
398,1.0
399,1.0
400,1.0
401,0.9999998807907104
402,1.0
403,0.9999998807907104
404,0.9999999403953552
405,0.9999998807907104
406,0.9999999403953552
407,0.9999999403953552
408,0.9999999403953552
409,0.9999999403953552
410,1.0
411,1.0
412,1.0000001192092896
413,0.9999999403953552
414,1.0
415,1.0000001192092896
416,1.0
417,1.0
418,1.0
419,1.0
420,0.9999998211860657
421,1.0
422,1.0000001192092896
423,0.9999999403953552
424,1.0
425,1.0
426,1.0000001192092896
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,0.9999999403953552
433,0.9999999403953552
434,0.9999998807907104
435,0.9999999403953552
436,1.0
437,1.0000001192092896
438,1.0
439,1.0
440,1.0
441,1.000000238418579
442,1.0
443,1.0
444,1.0
445,1.0000001192092896
446,1.0
447,1.0
448,1.0
449,1.0
450,0.9999999403953552
451,0.9999998807907104
452,1.0
453,0.9999998807907104
454,1.0
455,0.9999999403953552
456,1.0
457,1.0
458,1.0000001192092896
459,1.0
460,0.9999999403953552
461,1.0
462,1.0
463,0.9999998807907104
464,0.9999998807907104
465,0.9999999403953552
466,0.9999999403953552
467,0.9999998807907104
468,0.9999998807907104
469,1.0
470,1.0
471,1.0
472,0.9999999403953552
473,0.9999999403953552
474,0.9999999403953552
475,1.0
476,1.0
477,1.0000001192092896
478,1.0
479,1.0
480,1.0
481,0.9999999403953552
482,0.9999998807907104
483,1.0
484,1.0000001192092896
485,0.9999999403953552
486,0.9999999403953552
487,1.0
488,0.9999999403953552
489,1.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,1.0000001192092896
497,1.0
498,1.0
499,0.9999999403953552
500,1.0
501,1.0
502,0.9999998807907104
503,1.0
504,0.9999999403953552
505,1.0
506,1.0
507,1.0
508,1.0
509,1.0
510,1.0
511,1.0000001192092896
512,1.0
513,1.0
514,0.9999999403953552
515,1.0
516,1.0
517,1.0
518,1.0000001192092896
519,1.0
520,1.0
521,1.0000001192092896
522,1.0
523,0.9999998807907104
524,1.0
525,1.0
526,1.0
527,1.0000001192092896
528,1.0
529,1.0
530,1.0
531,1.0000001192092896
532,1.0
533,1.0000001192092896
534,1.0
535,1.0
536,0.9999999403953552
537,1.0
538,1.0
539,1.0
540,1.0
541,1.0000001192092896
542,1.0
543,1.0
544,0.9999998807907104
545,1.0
546,1.0
547,0.9999998807907104
548,1.0
549,0.9999999403953552
550,1.0
551,1.0
552,1.0
553,0.9999998807907104
554,1.0
555,1.0
556,1.0000001192092896
557,1.0
558,0.9999999403953552
559,1.0
560,1.0
561,1.0000001192092896
562,1.0
563,1.0
564,0.9999997615814209
565,1.0
566,1.0
567,0.9999998807907104
568,0.9999999403953552
569,1.0
570,1.0000001192092896
571,1.0
572,1.0
573,0.9999998807907104
574,1.0
575,0.9999999403953552
576,1.0
577,1.0
578,1.0
579,1.0
580,1.0
581,1.0
582,1.0
583,1.0
584,1.0
585,1.0
586,1.0000001192092896
587,0.9999999403953552
588,1.0
589,0.9999999403953552
590,1.0
591,1.0
592,1.0
593,1.0
594,0.9999999403953552
595,1.0
596,1.0000001192092896
597,0.9999999403953552
598,1.0
599,1.0000001192092896
600,1.0
601,1.0
602,0.9999998807907104
603,0.9999998807907104
604,1.0
605,1.0000001192092896
606,1.0
607,1.0
608,0.9999999403953552
609,1.0
610,1.0
611,1.0
612,0.9999999403953552
613,1.0
614,1.0000001192092896
615,1.0
616,1.0000001192092896
617,1.0
618,0.9999999403953552
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,0.9999999403953552
625,1.0000001192092896
626,0.9999999403953552
627,0.9999999403953552
628,1.0
629,1.0
630,1.0
631,1.0
632,0.9999999403953552
633,1.0
634,0.9999998807907104
635,1.0000001192092896
636,1.0
637,1.0
638,1.0
639,1.0000001192092896
640,0.9999998807907104
641,1.0
642,0.9999999403953552
643,1.0
644,0.9999999403953552
645,1.0
646,1.0
647,1.0
648,1.0
649,1.0
650,0.9999999403953552
651,1.0
652,1.0
653,0.9999998807907104
654,0.9999998807907104
655,1.0000001192092896
656,1.0
657,1.0
658,0.9999999403953552
659,1.0000001192092896
660,1.0
661,0.9999998807907104
662,0.9999998807907104
663,1.0
664,0.9999999403953552
665,1.0
666,0.9999999403953552
667,1.0000001192092896
668,1.0
669,1.0
670,1.0
671,1.0
672,1.0
673,0.9999999403953552
674,1.0
675,0.9999998807907104
676,0.9999999403953552
677,1.0
678,1.0
679,0.9999999403953552
680,1.0
681,0.9999999403953552
682,1.0
683,1.0
684,1.0
685,0.9999999403953552
686,0.9999999403953552
687,1.0
688,0.9999998807907104
689,1.0
690,1.000000238418579
691,1.0
692,0.9999998807907104
693,1.0
694,0.9999999403953552
695,1.0
696,1.0
697,1.0
698,0.9999998807907104
699,1.0
700,0.9999998807907104
701,1.0
702,1.0
703,1.0000001192092896
704,1.0
705,1.000000238418579
706,0.9999998807907104
707,0.9999999403953552
708,1.0
709,0.9999998807907104
710,1.0
711,1.0000001192092896
712,1.0
713,1.0
714,1.0
715,1.0
716,1.0
717,0.9999999403953552
718,1.0
719,1.0000001192092896
720,1.0
721,1.0
722,0.9999999403953552
723,1.0
724,0.9999998211860657
725,1.0
726,1.0
727,1.0
728,1.0
729,1.0
730,1.0
731,1.0
732,0.9999999403953552
733,1.0
734,1.0
735,1.0
736,1.0
737,1.0
738,1.0
739,0.9999999403953552
740,1.0
741,0.9999998807907104
742,1.0
743,1.0
744,1.0
745,1.0
746,1.0
747,1.0
748,1.0
749,1.0
750,0.9999999403953552
751,1.0
752,1.0
753,1.0
754,1.0000001192092896
755,0.9999998807907104
756,0.9999999403953552
757,1.0000001192092896
758,1.0
759,1.0
760,1.0
761,1.0000001192092896
762,1.0
763,1.0
764,1.0000001192092896
765,1.0
766,0.9999998807907104
767,0.9999998807907104
768,0.9999999403953552
769,0.9999999403953552
770,0.9999999403953552
771,0.9999999403953552
772,1.0
773,1.0
774,0.9999999403953552
775,0.9999999403953552
776,0.9999999403953552
777,0.9999999403953552
778,1.0
779,0.9999999403953552
780,0.9999998807907104
781,1.0
782,1.0
783,1.0
784,0.9999999403953552
785,1.0
786,1.0
787,1.0
788,0.9999998807907104
789,0.9999998807907104
790,1.0
791,1.0
792,1.0000001192092896
793,1.0
794,0.9999998807907104
795,1.0
796,0.9999999403953552
797,0.9999999403953552
798,1.0
799,1.0
800,0.9999999403953552
801,0.9999998211860657
802,1.0000001192092896
803,1.0
804,0.9999999403953552
805,1.0000001192092896
806,1.0
807,0.9999999403953552
808,0.9999999403953552
809,1.0
810,1.0
811,1.0000001192092896
812,1.0
813,1.0
814,1.0
815,1.0
816,0.9999998807907104
817,1.0
818,1.0
819,1.0
820,0.9999998807907104
821,1.0
822,1.0
823,1.0000001192092896
824,1.0
825,1.0
826,0.9999999403953552
827,0.9999998807907104
828,1.0
829,1.0000001192092896
830,1.0
831,1.0
832,1.0
833,1.0
834,1.0
835,0.9999999403953552
836,0.9999998211860657
837,1.0
838,1.0
839,1.0
840,1.0
841,1.0000001192092896
842,1.0000001192092896
843,1.0
844,0.9999999403953552
845,1.0
846,1.0
847,1.0
848,1.0
849,1.0
850,1.0
851,0.9999999403953552
852,1.0
853,0.9999999403953552
854,0.9999998807907104
855,1.0
856,1.0
857,0.9999999403953552
858,0.9999999403953552
859,1.0
860,0.9999998807907104
861,1.0
862,1.0
863,1.0
864,1.0
865,1.0
866,0.9999999403953552
867,1.0
868,1.0
869,1.0
870,0.9999998807907104
871,1.0000001192092896
872,1.0
873,1.0
874,1.0
875,1.0
876,0.9999999403953552
877,1.0
878,1.0
879,1.000000238418579
880,1.0000001192092896
881,1.0000001192092896
882,1.0
883,1.0000001192092896
884,1.0
885,1.0
886,1.0
887,1.0000001192092896
888,0.9999999403953552
889,1.0
890,1.0
891,1.0
892,1.0000001192092896
893,1.0
894,1.0
895,1.0
896,1.0
897,1.0
898,1.0
899,1.0
900,1.0
901,1.0000001192092896
902,1.0
903,1.0
904,1.0
905,1.0
906,1.0000001192092896
907,0.9999998807907104
908,1.0
909,1.0
910,1.0
911,1.0
912,1.0
913,0.9999999403953552
914,1.0
915,1.0
916,1.0000001192092896
917,1.0
918,1.0
919,0.9999998807907104
920,0.9999999403953552
921,1.0
922,1.0000001192092896
923,1.0
924,1.0
925,1.0
926,1.0000001192092896
927,0.9999998807907104
928,0.9999999403953552
929,0.9999999403953552
930,1.0
931,1.0
932,1.0
933,1.0000001192092896
934,1.0
935,1.0
936,1.0
937,0.9999999403953552
938,1.0000001192092896
939,1.0
940,1.0
941,1.0000001192092896
942,1.0
943,0.9999998807907104
944,1.0
945,1.0
946,1.0
947,1.0
948,1.0
949,0.9999998807907104
950,1.0
951,1.0
952,1.0
953,1.0
954,1.0
955,1.0
956,1.0
957,1.0000001192092896
958,1.0000001192092896
959,0.9999999403953552
960,1.0
961,0.9999999403953552
962,1.0
963,1.0000001192092896
964,1.0
965,0.9999999403953552
966,0.9999999403953552
967,0.9999999403953552
968,1.0
969,1.0
970,1.0
971,1.000000238418579
972,0.9999998807907104
973,0.9999999403953552
974,1.0
975,0.9999998807907104
976,0.9999998807907104
977,1.0
978,1.0
979,1.0000001192092896
980,0.9999998807907104
981,1.0
982,0.9999999403953552
983,0.9999998807907104
984,1.0
985,0.9999999403953552
986,0.9999999403953552
987,1.0000001192092896
988,1.0
989,1.0000001192092896
990,1.0
991,1.0
992,0.9999998211860657
993,1.0
994,1.0
995,1.0
996,1.0000001192092896
997,0.9999999403953552
998,1.0
999,0.9999998807907104
1000,0.9999998211860657
1001,1.0
1002,0.9999999403953552
1003,0.9999999403953552
1004,0.9999999403953552
1005,0.9999999403953552
1006,1.0
1007,0.9999999403953552
1008,1.0
1009,1.0
1010,1.000000238418579
1011,0.9999998807907104
1012,1.0
1013,1.0000001192092896
1014,1.0
1015,0.9999998807907104
1016,0.9999998807907104
1017,1.0
1018,0.9999999403953552
1019,0.9999998807907104
1020,1.0
1021,1.0
1022,1.0
1023,0.9999998807907104
1024,1.0
1025,1.0
1026,1.0
1027,0.9999999403953552
1028,1.0
1029,1.0
1030,1.0
1031,1.0000001192092896
1032,1.0
1033,1.0
1034,1.0
1035,0.9999999403953552
1036,1.0
1037,1.0
1038,0.9999998807907104
1039,0.9999998807907104
1040,0.9999998807907104
1041,0.9999999403953552
1042,1.0
1043,1.0
1044,1.0
1045,1.0
1046,1.0
1047,0.9999999403953552
1048,1.0
1049,1.0
1050,0.9999998807907104
1051,1.0
1052,1.0
1053,1.0
1054,1.0
1055,1.0
1056,1.0
1057,1.0
1058,1.0
1059,1.0
1060,1.0
1061,1.0000001192092896
1062,0.9999999403953552
1063,1.0
1064,1.0
1065,1.0
1066,1.0
1067,1.0000001192092896
1068,1.0000001192092896
1069,1.000000238418579
1070,1.0
1071,0.9999998807907104
1072,1.0
1073,1.0
1074,1.0
1075,1.0
1076,1.0
1077,1.0000001192092896
1078,1.0
1079,1.0
1080,1.000000238418579
1081,1.0
1082,1.0
1083,0.9999999403953552
1084,1.0000001192092896
1085,0.9999999403953552
1086,1.0
1087,1.0000001192092896
1088,1.0
1089,0.9999999403953552
1090,1.0
1091,0.9999999403953552
1092,1.0
1093,0.9999999403953552
1094,0.9999998807907104
1095,1.0
1096,1.0
1097,0.9999998807907104
1098,0.9999999403953552
1099,1.0000001192092896
1100,0.9999999403953552
1101,0.9999999403953552
1102,0.9999999403953552
1103,1.0
1104,1.0000001192092896
1105,0.9999998807907104
1106,1.0
1107,1.0
1108,1.0
1109,1.0
1110,1.0
1111,0.9999998807907104
1112,1.0000001192092896
1113,0.9999998807907104
1114,1.0000001192092896
1115,1.0
1116,0.9999999403953552
1117,1.0
1118,1.0000001192092896
1119,0.9999999403953552
1120,1.0
1121,1.0
1122,0.9999998807907104
1123,0.9999998807907104
1124,0.9999998807907104
1125,1.0000001192092896
1126,0.9999999403953552
1127,0.9999999403953552
1128,1.000000238418579
1129,1.0
1130,1.000000238418579
1131,1.0
1132,1.0
1133,0.9999999403953552
1134,1.0
1135,1.0
1136,1.0
1137,0.9999998211860657
1138,1.0
1139,0.9999999403953552
1140,1.0
1141,1.0
1142,0.9999998807907104
1143,1.0
1144,0.9999999403953552
1145,1.0
1146,1.0
1147,1.0
1148,1.0
1149,1.0
1150,1.0
1151,0.9999999403953552
1152,1.0000001192092896
1153,1.0
1154,1.0000001192092896
1155,1.0
1156,0.9999999403953552
1157,0.9999999403953552
1158,1.0000001192092896
1159,1.0
1160,1.0
1161,1.0000001192092896
1162,1.0
1163,0.9999998211860657
1164,1.0
1165,1.0000001192092896
1166,1.0
1167,1.0
1168,1.0
1169,1.0
1170,1.0
1171,1.0
1172,1.0000001192092896
1173,1.0
1174,1.0
1175,1.0
1176,1.0000001192092896
1177,1.0
1178,1.0
1179,0.9999998807907104
1180,1.0
1181,0.9999998807907104
1182,0.9999999403953552
1183,1.0
1184,1.0
1185,1.0
1186,0.9999999403953552
1187,1.0
1188,1.0
1189,0.9999999403953552
1190,1.0
1191,1.0
1192,0.9999999403953552
1193,0.9999999403953552
1194,0.9999998807907104
1195,1.0000001192092896
1196,0.9999999403953552
1197,0.9999998807907104
1198,1.0
1199,0.9999999403953552
1200,0.9999999403953552
1201,1.0
1202,1.0
1203,1.0
1204,1.0
1205,1.0
1206,0.9999999403953552
1207,1.0
1208,1.0
1209,1.0
1210,1.0
1211,1.0
1212,1.0
1213,1.0
1214,1.0
1215,1.0
1216,1.0
1217,1.0
1218,1.0
1219,1.0
1220,1.0
1221,1.0
1222,1.0
1223,1.0
1224,1.0
1225,1.0000001192092896
1226,0.9999998807907104
1227,1.0
1228,0.9999998807907104
1229,1.0
1230,1.0000001192092896
1231,0.9999999403953552
1232,0.9999998807907104
1233,0.9999999403953552
1234,1.0
1235,0.9999999403953552
1236,0.9999998807907104
1237,1.0
1238,1.0
1239,1.0
1240,1.0
1241,1.0
1242,1.0
1243,1.0000001192092896
1244,1.0
1245,1.0
1246,1.0
1247,1.0
1248,1.0
1249,1.0
1250,0.9999999403953552
1251,1.0
1252,1.0
1253,1.0
1254,0.9999998807907104
1255,1.0
1256,0.9999998807907104
1257,1.0
1258,1.0
1259,1.0
1260,0.9999999403953552
1261,1.0000001192092896
1262,0.9999998807907104
1263,1.0
1264,1.0
1265,1.0
1266,1.0
1267,1.0
1268,1.0
1269,1.0000001192092896
1270,1.0
1271,1.0000001192092896
1272,1.0
1273,0.9999998211860657
1274,0.9999998807907104
1275,0.9999999403953552
1276,1.0
1277,1.0
1278,1.0
1279,1.0
1280,0.9999998807907104
1281,1.0
1282,1.0
1283,0.9999999403953552
1284,1.0
1285,0.9999998807907104
1286,1.0
1287,0.9999999403953552
1288,1.0
1289,1.0
1290,0.9999998807907104
1291,1.0
1292,0.9999999403953552
1293,1.0
1294,0.9999999403953552
1295,1.0
1296,0.9999998807907104
1297,1.0000001192092896
1298,0.9999998807907104
1299,1.0
1300,1.0
1301,1.0
1302,0.9999998807907104
1303,1.0
1304,1.0
1305,1.0
1306,1.0
1307,1.0
1308,1.0
1309,1.0
1310,1.0
1311,1.0000001192092896
1312,1.0000001192092896
1313,1.0
1314,1.0
1315,0.9999999403953552
1316,0.9999999403953552
1317,1.0
1318,1.0
1319,1.0
1320,0.9999998807907104
1321,1.0
1322,0.9999998807907104
1323,0.9999998807907104
1324,1.0
1325,0.9999998807907104
1326,0.9999998807907104
1327,0.9999998807907104
1328,0.9999998807907104
1329,1.0
1330,0.9999999403953552
1331,1.0
1332,0.9999998807907104
1333,1.0
1334,1.0
1335,1.0
1336,1.0
1337,1.0
1338,0.9999999403953552
1339,0.9999998807907104
1340,1.0
1341,1.0
1342,1.0000001192092896
1343,0.9999999403953552
1344,1.0
1345,1.0
1346,1.0
1347,0.9999998807907104
1348,0.9999999403953552
1349,1.0
1350,1.0000001192092896
1351,1.0
1352,1.0
1353,0.9999999403953552
1354,1.0
1355,1.0
1356,1.0000001192092896
1357,1.0
1358,1.0
1359,1.0
1360,1.0000001192092896
1361,1.0
1362,0.9999998807907104
1363,1.0000001192092896
1364,1.0
1365,1.0
1366,0.9999999403953552
1367,0.9999999403953552
1368,0.9999998807907104
1369,1.0
1370,1.0
1371,1.0000001192092896
1372,1.0
1373,1.0
1374,0.9999998807907104
1375,1.0
1376,0.9999998807907104
1377,1.0
1378,1.0
1379,0.9999998807907104
1380,1.0
1381,1.0000001192092896
1382,1.0000001192092896
1383,0.9999998807907104
1384,1.0
1385,0.9999999403953552
1386,1.0
1387,1.0000001192092896
1388,0.9999998807907104
1389,1.0
1390,0.9999998807907104
1391,1.0
1392,1.0
1393,1.0
1394,1.0
1395,1.0
1396,1.0
1397,1.0
1398,1.0000001192092896
1399,1.0000001192092896
1400,1.0
1401,0.9999999403953552
1402,1.0
1403,1.0
1404,1.0
1405,1.0
1406,0.9999998807907104
1407,1.0
1408,1.0
1409,0.9999999403953552
1410,1.0
1411,1.0
1412,0.9999999403953552
1413,1.0000001192092896
1414,1.0
1415,0.9999998807907104
1416,1.0
1417,1.0000001192092896
1418,1.0
1419,0.9999999403953552
1420,0.9999999403953552
1421,1.0
1422,1.0000001192092896
1423,1.0
1424,1.0
1425,0.9999999403953552
1426,1.0
1427,0.9999999403953552
1428,0.9999999403953552
1429,0.9999999403953552
1430,1.0000001192092896
1431,1.0000001192092896
1432,0.9999998807907104
1433,0.9999999403953552
1434,1.0
1435,1.0
1436,0.9999999403953552
1437,1.0
1438,1.0
1439,1.0
1440,1.0
1441,1.0
1442,0.9999999403953552
1443,1.0
1444,0.9999999403953552
1445,0.9999999403953552
1446,0.9999998807907104
1447,1.0
1448,0.9999998807907104
1449,1.0000001192092896
1450,0.9999999403953552
1451,1.0
1452,0.9999999403953552
1453,1.0
1454,0.9999999403953552
1455,0.9999999403953552
1456,1.0
1457,1.0
1458,1.0
1459,0.9999999403953552
1460,1.0
1461,1.0000001192092896
1462,1.0
1463,0.9999999403953552
1464,1.0
1465,1.0
1466,1.0
1467,1.0000001192092896
1468,0.9999998211860657
1469,1.0
1470,1.0
1471,1.0
1472,1.0
1473,1.0
1474,1.0
1475,0.9999998211860657
1476,1.0000001192092896
1477,0.9999999403953552
1478,1.0
1479,1.0000001192092896
1480,1.0
1481,1.0
1482,1.0
1483,1.0
1484,1.0
1485,0.9999999403953552
1486,1.0
1487,0.9999999403953552
1488,1.0
1489,1.0
1490,1.0
1491,1.0
1492,0.9999999403953552
1493,0.9999999403953552
1494,1.0
1495,0.9999999403953552
1496,0.9999998211860657
1497,1.0000001192092896
1498,1.0000001192092896
1499,1.0
1500,1.0
1501,1.0
1502,1.0
1503,0.9999998807907104
1504,0.9999999403953552
1505,1.0
1506,1.0
1507,1.0
1508,1.0
1509,0.9999999403953552
1510,1.0
1511,0.9999998807907104
1512,1.0
1513,1.0
1514,0.9999998807907104
1515,1.0
1516,0.9999998807907104
1517,1.0000001192092896
1518,0.9999998807907104
1519,1.0
1520,1.0000001192092896
1521,0.9999998807907104
1522,0.9999999403953552
1523,1.0
1524,1.0
1525,1.0
1526,1.0
1527,1.0
1528,1.0
1529,1.0
1530,1.0
1531,1.0
1532,1.0
1533,0.9999998807907104
1534,1.0
1535,0.9999998807907104
1536,1.0
1537,1.0
1538,0.9999999403953552
1539,1.0
1540,0.9999998807907104
1541,1.0
1542,1.0000001192092896
1543,1.0
1544,0.9999998807907104
1545,1.0
1546,0.9999998807907104
1547,1.0
1548,1.0000001192092896
1549,1.0
1550,0.9999999403953552
1551,0.9999999403953552
1552,1.0
1553,1.0
1554,0.9999999403953552
1555,1.0
1556,0.9999998807907104
1557,1.0
1558,1.0
1559,1.0000001192092896
1560,1.0
1561,1.0
1562,1.0
1563,0.9999998807907104
1564,1.0
1565,1.0
1566,0.9999999403953552
1567,1.0000001192092896
1568,1.0
1569,1.0
1570,1.0000001192092896
1571,1.0000001192092896
1572,1.0
1573,1.0
1574,0.9999999403953552
1575,0.9999999403953552
1576,1.0
1577,1.0
1578,1.0
1579,1.0000001192092896
1580,1.0000001192092896
