Index,Cosine Similarity
1288,1.0000001192092896
1289,1.0
1290,1.0
1291,1.0
1292,1.0000001192092896
1293,0.9999998807907104
1294,1.0
1295,1.0
1296,1.0
1297,0.9999999403953552
1298,0.9999999403953552
1299,0.9999998807907104
1300,1.0
1301,0.9999999403953552
1302,1.0
1303,1.0
1304,0.9999999403953552
1305,1.0
1306,1.0
1307,1.0
1308,1.0000001192092896
1309,1.0
1310,1.0
1311,0.9999999403953552
1312,0.9999999403953552
1313,1.0
1314,1.0
1315,1.0
1316,0.9999998807907104
1317,1.0
1318,1.0
1319,1.0
1320,0.9999998807907104
1321,1.0000001192092896
1322,0.9999999403953552
1323,1.0
1324,1.0
1325,1.0
1326,0.9999998807907104
1327,1.0000001192092896
1328,0.9999999403953552
1329,0.9999998807907104
1330,1.0
1331,0.9999998807907104
1332,1.0
1333,1.0
1334,0.9999998807907104
1335,1.0000001192092896
1336,0.9999998807907104
1337,1.0
1338,1.0000001192092896
1339,1.0
1340,0.9999998807907104
1341,1.0
1342,1.0
1343,0.9999999403953552
1344,1.0
1345,1.0
1346,1.0
1347,0.9999998807907104
1348,1.0
1349,1.0
1350,1.0
1351,1.0
1352,1.0
1353,1.0
1354,1.0
1355,1.0000001192092896
1356,0.9999999403953552
1357,0.9999998807907104
1358,0.9999998807907104
1359,1.0000001192092896
1360,1.0
1361,1.0
1362,1.0
1363,1.0
1364,0.9999998807907104
1365,0.9999999403953552
1366,1.0
1367,1.0
1368,1.0
1369,0.9999998807907104
1370,1.0
1371,1.0
1372,1.0000001192092896
1373,1.0
1374,1.0000001192092896
1375,1.0
1376,1.0000001192092896
1377,1.0
1378,1.0
1379,0.9999999403953552
1380,1.0000001192092896
1381,1.0000001192092896
1382,1.0
1383,1.0000001192092896
1384,1.0
1385,0.9999999403953552
1386,1.0
1387,1.0
1388,1.0
1389,1.0
1390,1.0000001192092896
1391,1.0
1392,1.0
1393,0.9999999403953552
1394,1.0
1395,1.0000001192092896
1396,1.0
1397,1.0
1398,1.0
1399,1.0
1400,1.0
1401,1.0
1402,1.0
1403,1.0000001192092896
1404,1.0
1405,1.0000001192092896
1406,1.0
1407,1.0
1408,1.0000001192092896
1409,1.0
1410,0.9999999403953552
1411,0.9999999403953552
1412,1.0000001192092896
1413,1.0
1414,1.0
1415,0.9999998807907104
1416,1.0
1417,1.0
1418,1.0
1419,0.9999998807907104
1420,1.0
1421,0.9999999403953552
1422,1.0000001192092896
1423,1.0
1424,1.0
1425,1.0
1426,1.0
1427,1.0000001192092896
1428,0.9999999403953552
1429,1.0
1430,1.0
1431,1.0
1432,1.000000238418579
1433,1.0
1434,1.000000238418579
1435,1.0
1436,1.0
1437,1.0
1438,1.0
1439,1.0
1440,1.0
1441,1.0
1442,0.9999998807907104
1443,1.0000001192092896
1444,0.9999998807907104
1445,1.0
1446,1.0
1447,1.0
1448,1.0
1449,0.9999998807907104
1450,0.9999998807907104
1451,1.0
1452,1.0
1453,0.9999999403953552
1454,0.9999999403953552
1455,0.9999998211860657
1456,1.0
1457,0.9999999403953552
1458,1.0000001192092896
1459,1.0000001192092896
1460,0.9999999403953552
1461,1.0
1462,0.9999999403953552
1463,1.0
1464,1.0000001192092896
1465,1.0
1466,1.0
1467,1.0
1468,0.9999998807907104
1469,0.9999998807907104
1470,1.0
1471,1.0
1472,1.0
1473,1.0
1474,1.0000001192092896
1475,1.0
1476,1.0
1477,1.0
1478,1.0
1479,0.9999999403953552
1480,0.9999999403953552
1481,1.0000001192092896
1482,1.0
1483,1.0
1484,1.0
1485,0.9999998807907104
1486,0.9999998807907104
1487,1.0000001192092896
1488,0.9999999403953552
1489,1.0
1490,1.0
1491,1.0
1492,1.0
1493,0.9999998807907104
1494,1.0
1495,1.0
1496,0.9999999403953552
1497,1.0
1498,1.0
1499,0.9999998807907104
1500,0.9999999403953552
1501,1.0
1502,1.0
1503,0.9999999403953552
1504,0.9999999403953552
1505,1.0
1506,1.0
1507,1.0
1508,1.0
1509,1.0
1510,1.0000001192092896
1511,1.0
1512,0.9999999403953552
1513,1.0
1514,1.0
1515,1.0
1516,1.0
1517,1.0
1518,0.9999998807907104
1519,1.0
1520,0.9999999403953552
1521,1.0
1522,1.0
1523,1.0
1524,1.0
1525,1.0
1526,1.0
1527,1.0
1528,1.0
1529,1.0
1530,0.9999999403953552
1531,1.0000001192092896
1532,1.0
1533,1.0
1534,0.9999998807907104
1535,1.0
1536,1.0
1537,0.9999998807907104
1538,1.0
1539,1.0
1540,1.0000001192092896
1541,0.9999998807907104
1542,1.0000001192092896
1543,0.9999998211860657
1544,1.0
1545,1.0
1546,1.0
1547,1.0000001192092896
1548,1.0
1549,1.0000001192092896
1550,1.0
1551,1.0000001192092896
1552,1.0
1553,1.0000001192092896
1554,0.9999999403953552
1555,1.0
1556,0.9999999403953552
1557,1.0000001192092896
1558,1.0
1559,0.9999999403953552
1560,1.0
1561,1.0
1562,1.0000001192092896
1563,1.0
1564,0.9999998807907104
1565,0.9999999403953552
1566,1.0
1567,1.0
1568,1.0
1569,1.0
1570,1.0
1571,0.9999998807907104
1572,1.0
1573,1.0
1574,0.9999998807907104
1575,1.0000001192092896
1576,1.0000001192092896
1577,1.0
1578,1.0
1579,1.0000001192092896
1580,1.0
